organisation,org_acronym,org_type,project_sector,activities,status,state,lga,ward,ishrp,response_type,isrp,people_reached,month,year
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Gwange  I,Yes,Humanitarian,No,10.66666667,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Shehuri South,Yes,Humanitarian,No,7.666666667,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  I,Yes,Humanitarian,No,24.66666667,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,No,9.0,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,No,21.66666667,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  I,Yes,Humanitarian,No,23.66666667,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Mafoni,Yes,Humanitarian,No,4.666666667,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,No,8.666666667,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,,Yes,Humanitarian,No,16.66666667,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Mafa,Loskuri,Yes,Humanitarian,No,13.33333333,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Mafa,Tamsu Ngamdua,Yes,Humanitarian,No,24.0,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Mafa,Tamsu Ngamdua,Yes,Humanitarian,No,25.33333333,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Mafa,Mafa,Yes,Humanitarian,No,20.0,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Dalori / Wanori,Yes,Humanitarian,No,8.333333333,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Konduga,Yes,Humanitarian,No,9.666666667,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Kaga,Mainok,Yes,Humanitarian,No,3.666666667,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Kaga,Benisheikh,Yes,Humanitarian,No,11.66666667,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Bale Galtimari,Yes,Humanitarian,No,13.33333333,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Bale Galtimari,Yes,Humanitarian,No,14.33333333,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dala Lawanti,Yes,Humanitarian,No,5.333333333,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Gomari,Yes,Humanitarian,No,12.0,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dala Lawanti,Yes,Humanitarian,No,12.33333333,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Mashamari,Yes,Humanitarian,No,6.333333333,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,No,11.0,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,No,37.66666667,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,,Yes,Humanitarian,No,4.333333333,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,No,9.0,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,No,14.0,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Mairi,Yes,Humanitarian,No,6.333333333,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,No,14.0,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Gwoza,Pulka/Bokko,Yes,Humanitarian,No,39.66666667,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Gubio,Zowo,Yes,Humanitarian,No,105.0,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Gubio,Ngetra,Yes,Humanitarian,No,40.33333333,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,No,9.0,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,No,24.66666667,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Damboa,Damboa,Yes,Humanitarian,No,44.0,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Bama,Shehuri / Hausari / Mairi,Yes,Humanitarian,No,14.33333333,May,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,No,75.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,No,382.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,No,2.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,No,290.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,No,84.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,No,6.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,No,150.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Gulani,Yes,Humanitarian,No,473.3333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Borno Kiji/Tetteba,Yes,Humanitarian,No,311.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Ruhu,Yes,Humanitarian,No,517.3333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Kushimaga,Yes,Humanitarian,No,341.3333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Garin Tuwo,Yes,Humanitarian,No,345.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Njibulwa,Yes,Humanitarian,No,445.3333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Gagure,Yes,Humanitarian,No,362.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Bularafa,Yes,Humanitarian,No,476.6666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Bumsa,Yes,Humanitarian,No,363.6666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Bara,Yes,Humanitarian,No,394.6666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Damaturu,Maisandari/Waziri Ibrahim Estate,Yes,Humanitarian,No,437.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Gujba,Yes,Humanitarian,No,187.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Goniri,Yes,Humanitarian,No,793.6666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Dadingel,Yes,Humanitarian,No,195.6666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Gotala/Gotumba,Yes,Humanitarian,No,328.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Ngurbuwa,Yes,Humanitarian,No,441.3333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Wagir,Yes,Humanitarian,No,315.3333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Buniyadi North / South,Yes,Humanitarian,No,624.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Damaturu,Kukareta/Warsala,Yes,Humanitarian,No,628.3333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Damaturu,Gabir/Maduri,Yes,Humanitarian,No,175.6666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,No,590.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,No,1379.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,No,634.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  II,Yes,Humanitarian,No,543.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  II,Yes,Humanitarian,No,857.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  I,Yes,Humanitarian,No,831.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  II,Yes,Humanitarian,No,756.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  II,Yes,Humanitarian,No,597.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  I,Yes,Humanitarian,No,838.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  I,Yes,Humanitarian,No,214.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  I,Yes,Humanitarian,No,175.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  I,Yes,Humanitarian,No,363.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  I,Yes,Humanitarian,No,276.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Mutai,Yes,Humanitarian,No,166.3333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Gujba,Yes,Humanitarian,No,141.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Gotala/Gotumba,Yes,Humanitarian,No,28.33333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Gotala/Gotumba,Yes,Humanitarian,No,201.6666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Goniri,Yes,Humanitarian,No,305.6666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Dadingel,Yes,Humanitarian,No,259.3333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Buniyadi North / South,Yes,Humanitarian,No,399.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Nganzai,Gajiram,Yes,Humanitarian,No,143.3333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Nganzai,Gajiram,Yes,Humanitarian,No,120.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Mobbar,Chamba,Yes,Humanitarian,No,33.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Gubio,Gubio Town  I,Yes,Humanitarian,No,51.33333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Gubio,Gubio Town II,Yes,Humanitarian,No,49.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Gubio,Zowo,Yes,Humanitarian,No,82.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Gubio,Ngetra,Yes,Humanitarian,No,50.33333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,No,1786.666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,No,2204.333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,No,589.6666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,No,816.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,No,24.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,No,547.6666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,No,153.6666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,No,336.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,No,246.3333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,No,253.6666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,No,309.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Mafa,Tamsu Ngamdua,Yes,Humanitarian,No,479.3333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Mobbar,Layi,Yes,Humanitarian,No,37.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Nganzai,Gajiram,Yes,Humanitarian,No,40.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Nganzai,Gajiram,Yes,Humanitarian,No,91.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,No,76.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,No,94.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,No,174.6666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,No,175.6666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,No,227.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Gwange  I,Yes,Humanitarian,No,13.33333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Gomari,Yes,Humanitarian,No,18.33333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Shehuri South,Yes,Humanitarian,No,8.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Dalori / Wanori,Yes,Humanitarian,No,10.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,No,13.33333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,No,8.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Gamboru Liberty,Yes,Humanitarian,No,20.33333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Bale Galtimari,Yes,Humanitarian,No,15.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Bama,Shehuri / Hausari / Mairi,Yes,Humanitarian,No,21.33333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Gwoza,Pulka/Bokko,Yes,Humanitarian,No,49.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Kaga,Mainok,Yes,Humanitarian,No,5.333333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Kaga,Benisheikh,Yes,Humanitarian,No,16.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Konduga,Yes,Humanitarian,No,9.666666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Ngala,Ngala Ward,Yes,Humanitarian,No,15.33333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,No,28.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Mashamari,Yes,Humanitarian,No,7.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dala Lawanti,Yes,Humanitarian,No,13.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Mafa,Loskuri,Yes,Humanitarian,No,9.666666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Mafa,Tamsu Ngamdua,Yes,Humanitarian,No,22.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Mafa,Tamsu Ngamdua,Yes,Humanitarian,No,24.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  II,Yes,Humanitarian,No,39.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,No,20.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,No,20.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,No,46.33333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,No,9.333333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,No,10.66666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Mafoni,Yes,Humanitarian,No,5.333333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,No,11.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Mairi,Yes,Humanitarian,No,7.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,No,7.666666667,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,No,13.33333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Mafa,Mafa,Yes,Humanitarian,No,24.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,No,6.0,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  I,Yes,Humanitarian,No,30.33333333,Jun,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Damaturu,Gabir/Maduri,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Damaturu,Kukareta/Warsala,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gujba,Buniyadi North / South,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gujba,Wagir,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gujba,Ngurbuwa,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gujba,Gotala/Gotumba,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gujba,Dadingel,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gujba,Goniri,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Damaturu,Maisandari/Waziri Ibrahim Estate,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gulani,Bara,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gulani,Bumsa,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gulani,Bularafa,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gulani,Gagure,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gulani,Njibulwa,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gulani,Garin Tuwo,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gulani,Kushimaga,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gulani,Ruhu,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gulani,Borno Kiji/Tetteba,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Completed,Yobe,Gulani,Gulani,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Mafoni,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Mafa,Mafa,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Mairi,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Lamisula/Jabba Mari,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,,,Apr,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,,Apr,2019
