org_acronym,organisation,org_type,operation_type,project_sector,activities,status,state,state_pcode,lga,lga_pcode,ishrp,response_type,month,year
JPRM,Justice Peace And Reconciliation Movement,NNGO,Implementing,ERL,"livelihood, Employment and Income generation",Ongoing,Adamawa,NGA002,Michika,NG002013,No,Humanitarian,Jan,2023
JRS,Jesuit Refugee Service,INGO,Reporting,FSC,Agriculture & Livelihoods,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Mar,2023
JRS,Jesuit Refugee Service,INGO,Reporting,FSC,Agriculture & Livelihoods,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Mar,2023
JRS,Jesuit Refugee Service,INGO,Reporting,FSC,Agriculture & Livelihoods,Ongoing,Borno,NGA008,Askira/Uba,NG008002,Yes,Humanitarian,Mar,2023
JRS,Jesuit Refugee Service,INGO,Reporting,FSC,Agriculture & Livelihoods,Ongoing,Borno,NGA008,Biu,NG008005,Yes,Humanitarian,Mar,2023
JRS,Jesuit Refugee Service,INGO,Reporting,FSC,Agriculture & Livelihoods,Ongoing,Borno,NGA008,Hawul,NG008012,Yes,Humanitarian,Mar,2023
JRS,Jesuit Refugee Service,INGO,Reporting,FSC,Farmer field schools (FFS) and farmers trainings,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Jan,2023
JRS,Jesuit Refugee Service,INGO,Reporting,FSC,Farmer field schools (FFS) and farmers trainings,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Jan,2023
JRS,Jesuit Refugee Service,INGO,Reporting,FSC,Farmer field schools (FFS) and farmers trainings,Ongoing,Borno,NGA008,Askira/Uba,NG008002,Yes,Humanitarian,Jan,2023
JRS,Jesuit Refugee Service,INGO,Reporting,FSC,Farmer field schools (FFS) and farmers trainings,Ongoing,Borno,NGA008,Biu,NG008005,Yes,Humanitarian,Jan,2023
JRS,Jesuit Refugee Service,INGO,Reporting,FSC,Farmer field schools (FFS) and farmers trainings,Ongoing,Borno,NGA008,Hawul,NG008012,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Toungo,NG002019,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Toungo,NG002019,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Toungo,NG002019,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Toungo,NG002019,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Toungo,NG002019,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Toungo,NG002019,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Numan,NG002016,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Production of IEC materials for response purposes.,Ongoing,Adamawa,NGA002,Numan,NG002016,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Training of Health Workers at health facility level,Ongoing,Adamawa,NGA002,Numan,NG002016,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Essential Medicines and Supplies wihin IDP Camps,Ongoing,Adamawa,NGA002,Shelleng,NG002017,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Shelleng,NG002017,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Training of state and partner M&E at the state level,Ongoing,Adamawa,NGA002,Shelleng,NG002017,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Immunization/Integrated Management of Childhood illness,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Training of Health Workers at health facility level,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Community health care services.,Ongoing,Adamawa,NGA002,Toungo,NG002019,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Essential Medicines and Supplies wihin IDP Camps,Ongoing,Adamawa,NGA002,Toungo,NG002019,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Essential Medicines and Supplies wihin IDP Camps,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Reporting,HEA,Essential Medicines and Supplies wihin IDP Camps,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Toungo,NG002019,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Toungo,NG002019,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Toungo,NG002019,Yes,Humanitarian,Jan,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Michika,NG002013,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Madagali,NG002010,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Toungo,NG002019,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Toungo,NG002019,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Fufore,NG002002,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Song,NG002018,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Adamawa,NGA002,Toungo,NG002019,Yes,Humanitarian,Feb,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Adamawa,NGA002,Numan,NG002016,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Production of IEC materials for response purposes.,Ongoing,Adamawa,NGA002,Numan,NG002016,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Training of Health Workers at health facility level,Ongoing,Adamawa,NGA002,Numan,NG002016,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Essential Medicines and Supplies wihin IDP Camps,Ongoing,Adamawa,NGA002,Shelleng,NG002017,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Awareness and Community sensitization,Ongoing,Adamawa,NGA002,Shelleng,NG002017,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Training of state and partner M&E at the state level,Ongoing,Adamawa,NGA002,Shelleng,NG002017,Yes,Humanitarian,Mar,2023
LESGO,Life Saving Grassroots Outreach,NNGO,Implementing,HEA,Immunization/Integrated Management of Childhood illness,Ongoing,Adamawa,NGA002,Girei,NG002005,Yes,Humanitarian,Mar,2023
