organisation,org_acronym,org_type,project_sector,activities,status,state,lga,ward,ishrp,response_type,isrp,people_reached,month,year
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Ndikong,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Ndikong,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Ndikong,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Mayo Farang,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Mayo Farang,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Mayo Farang,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Mayo Farang,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Mayo Farang,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Mayo Farang,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Gengle,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Gorobi,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Gorobi,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Gengle,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Gengle,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Gengle,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Gengle,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Gengle,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Gengle,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Gengle,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Gengle,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Gangfada,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Bajama,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Tambajam,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Tambajam,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Tambajam,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Tambajam,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Mayonguli,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Mayonguli,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Mayonguli,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Mayonguli,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Manjekin,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Manjekin,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Manjekin,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Manjekin,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Humbutudi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Humbutudi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Humbutudi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Humbutudi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Humbutudi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Maiha,Humbutudi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Gulak,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Gulak,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Pallam,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Pallam,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Pallam,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Pallam,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Pallam,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,K/Wuro Ngayandi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Gulak,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Gulak,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Gulak,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Gulak,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Duhu/ Shuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Duhu/ Shuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Duhu/ Shuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Duhu/ Shuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Duhu/ Shuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Duhu/ Shuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Duhu/ Shuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Duhu/ Shuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Madagali,Duhu/ Shuwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,waduku,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,waduku,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,waduku,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,waduku,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,waduku,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,waduku,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,Suwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,Suwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,Suwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,Suwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,Suwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,Suwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,Suwa,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,Rigange,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,Ngbebongun,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,Ngbakowo,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,lamurde,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,lamurde,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,Lafiya,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,Lafiya,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Lamurde,Lafiya,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Yelli,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Yelli,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Yelli,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Yelli,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Mayokalaye,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Mayokalaye,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Mayokalaye,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Mayokalaye,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Mayokalaye,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Mayokalaye,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Mapeo,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Mapeo,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Mapeo,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Mapeo,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Mapeo,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Koma I,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Koma I,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Koma I,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Koma I,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Koma I,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Jada,Koma I,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,UBA,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Thilbang,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Thilbang,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Mayo Lope,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Hushere Zum,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Hushere Zum,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,HILDI,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Kwarhi,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Garaha,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Garaha,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Daksiri,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Daksiri,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Bangshika,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Bangshika,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Bangshika,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Bangshika,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Bangshika,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Bangshika,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Bangshika,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Bangshika,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Hong,Bangshika,Yes,Humanitarian,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Kola,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Kola,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,DUKUL,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,DUKUL,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,DUKUL,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,DUKUL,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,DUKUL,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,DUKUL,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,DUKUL,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,DUKUL,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Chikila,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Chikila,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Chikila,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Chikila,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Chikila,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Chikila,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Bobini,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Bobini,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Bobini,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Bobini,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Bobini,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Bobini,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Bobini,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Bobini,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Tawa,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Tawa,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Tawa,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Tawa,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Tawa,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Tawa,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Tawa,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Tawa,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Boga/ Dingai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Boga/ Dingai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Boga/ Dingai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Boga/ Dingai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Guyaku,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Guyaku,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Guyaku,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Guyaku,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Guyaku,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Guyaku,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Guyaku,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Guyaku,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Boga/ Dingai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Boga/ Dingai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Boga/ Dingai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Boga/ Dingai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Gombi,Boga/ Dingai,Yes,Nexus,,,Jan,2019
World Health Organization,WHO,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Wuro Dole,Yes,Humanitarian,,,Jan,2019
