organisation,org_acronym,org_type,project_sector,activities,status,state,lga,ward,ishrp,response_type,isrp,month,year
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Maiduguri,Limanti,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Maiduguri,Gwange  I,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Maiduguri,Gamboru Liberty,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Jere,Maimusari,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Jere,Mashamari,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Jere,Gomari,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Jere,Gomari,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Jere,Mashamari,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Gwoza,Gwoza Town Gadamayo,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Gwoza,Gwoza Wakane / Bulabulin,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Gwoza,Gwoza Town Gadamayo,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Gwoza,Gwoza Wakane / Bulabulin,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Monguno,Ngurno,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Konduga,Konduga,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Konduga,Konduga,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Konduga,Konduga,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Konduga,Konduga,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Gwoza,Pulka/Bokko,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Yobe,Gujba,Wagir,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Yobe,Gujba,Mutai,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Yobe,Gujba,Bunigari/Lawanti,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Yobe,Gujba,Gujba,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Yobe,Damaturu,Kalallawa/Gabai,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Yobe,Damaturu,Murfa Kalam,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Yobe,Damaturu,Damaturu Central,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Yobe,Damaturu,Damakasu,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Yobe,Damaturu,Kukareta/Warsala,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Maiduguri,Maisandari,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Maiduguri,Gamboru Liberty,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Maiduguri,Gwange  I,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Gwoza,Gwoza Town Gadamayo,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Konduga,Konduga,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Konduga,Konduga,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Maiduguri,Gamboru Liberty,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Jere,Dala lawanti,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Monguno,Monguno,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Gwoza,Hambagda/ Liman Kara/ New Settlement,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Gwoza,Gwoza Town Gadamayo,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Kareram,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Magumeri,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  I,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Konduga,Konduga,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Borno,Konduga,Konduga,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Hong,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Maiha,Maiha Gari,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mujara,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mugulbu/ Yadafa,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Lamorde,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Kwaja,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gella,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Dirbishi/Gandira,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Wamblimi / Tilli,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Moda / Dlaka / Ghenjuwa,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Michika  I,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Sina / Kamale / Kwande,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Garta / Ghunchi,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Futudou / Futules,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Vi / Boka,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Bazza Margi,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Maiha,Sorau 'A',Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Maiha,Mayonguli,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Maiha,Manjekin,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Maiha,Konkol,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Maiha,Belel,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Uba,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Kwarhi,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Hushere Zum,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Hong,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Gaya,Yes,Humanitarian,,Feb,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Daksiri,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  II,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  II,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Furram,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Magumeri,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Kalizoram / Banoram,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Ngala,Ngala Ward,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Magumeri,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Bama,Buduwa / Bula Chirabe,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Ngala,Gamboru 'C',Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Magumeri,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Kareram,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  I,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Furram,Yes,Humanitarian,,Mar,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Ngala,Ngala Ward,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Magumeri,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Bama,,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Ngala,Gamboru 'C',Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  II,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Furram,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Magumeri,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Magumeri,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Kareram,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Kalizoram / Banoram,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  I,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Furram,Yes,Humanitarian,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  II,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  II,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Furram,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Magumeri,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Kalizoram / Banoram,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Ngala,Ngala Ward,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Magumeri,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Bama,Shehuri / Hausari / Mairi,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Ngala,Gamboru 'C',Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Magumeri,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Kareram,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  I,Yes,Humanitarian,,Feb,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Furram,Yes,Humanitarian,,Feb,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Mayo Bani,No,Humanitarian,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mujara,No,Humanitarian,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Yola North,Jambutu,No,Humanitarian,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Yola South,Ngurore,No,Humanitarian,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kongin Baba II,No,Humanitarian,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Song,Dumne,No,Humanitarian,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Kiri,No,Nexus,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Numan,Bare,No,Humanitarian,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Jigalambu,No,Humanitarian,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Mayo-Belwa,Mayo-Belwa,No,Nexus,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Maiha,Pakka,No,Humanitarian,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Madagali,Duhu/ Shuwa,No,Humanitarian,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Jada,Koma I,No,Nexus,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Hildi,No,Humanitarian,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Guyuk,Banjiram,No,Nexus,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Girei,Jera Bonyo,No,Humanitarian,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Gombi,Boga/ Dingai,No,Nexus,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Ganye,Gamu,No,Nexus,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Fufore,Ribadu,No,Humanitarian,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Demsa,Dilli,No,Humanitarian,,Mar,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Toungo,Kiri I,No,Humanitarian,,Feb,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Song,Waltandi,No,Humanitarian,,Feb,2019
Janna Health Foundation,JHF,NNGO,HEA,Health Activities,Ongoing,Adamawa,Shelleng,Libbo,No,Nexus,,Feb,2019
